Target URL,Blended Score
https://www.macular.org/care-and-services-directory/al,230.4
https://www.macular.org/care-and-services-directory/ar,230.4
https://www.macular.org/care-and-services-directory/az,30720.0
https://www.macular.org/care-and-services-directory/ca,1091664.0
https://www.macular.org/care-and-services-directory/co,633.6
https://www.macular.org/care-and-services-directory/ct,120225.6
https://www.macular.org/care-and-services-directory/dc,819.2
https://www.macular.org/care-and-services-directory/de,6.4
https://www.macular.org/care-and-services-directory/fl,285376.0
https://www.macular.org/care-and-services-directory/ga,38.4
https://www.macular.org/care-and-services-directory/hi,128.0
https://www.macular.org/care-and-services-directory/ia,819.2
https://www.macular.org/care-and-services-directory/id,230.4
https://www.macular.org/care-and-services-directory/il,97574.4
https://www.macular.org/care-and-services-directory/ks,1641.6
https://www.macular.org/care-and-services-directory/ky,4.8
https://www.macular.org/care-and-services-directory/la,217.60000000000002
https://www.macular.org/care-and-services-directory/ma,1300147.2
https://www.macular.org/care-and-services-directory/md,2048.0
https://www.macular.org/care-and-services-directory/me,128.0
https://www.macular.org/care-and-services-directory/mi,604.8
https://www.macular.org/care-and-services-directory/mn,113356.8
https://www.macular.org/care-and-services-directory/mo,62726.399999999994
https://www.macular.org/care-and-services-directory/ms,819.2
https://www.macular.org/care-and-services-directory/mt,128.0
https://www.macular.org/care-and-services-directory/nc,11107.800000000001
https://www.macular.org/care-and-services-directory/nj,30643.199999999997
https://www.macular.org/care-and-services-directory/nv,230.4
https://www.macular.org/care-and-services-directory/ny,304545.3
https://www.macular.org/care-and-services-directory/oh,29622.5
https://www.macular.org/care-and-services-directory/ok,1638.4
https://www.macular.org/care-and-services-directory/or,166584320.0
https://www.macular.org/care-and-services-directory/pa,282988.8
https://www.macular.org/care-and-services-directory/ri,579849.6
https://www.macular.org/care-and-services-directory/sc,950.4
https://www.macular.org/care-and-services-directory/sd,288.0
https://www.macular.org/care-and-services-directory/state_listings,324000.0
https://www.macular.org/care-and-services-directory/tn,5875.2
https://www.macular.org/care-and-services-directory/tx,10835247.5
https://www.macular.org/care-and-services-directory/ut,475.2
https://www.macular.org/care-and-services-directory/va,1800.0
https://www.macular.org/care-and-services-directory/vt,6.4
https://www.macular.org/care-and-services-directory/wa,32296320.0
https://www.macular.org/care-and-services-directory/wi,2457600.0
https://www.macular.org/care-and-services-directory/wv,14976.0
https://www.macular.org/care-and-services-directory/wy,14400.0
https://www.macular.org/care-and-services-directory?field_service_type_tid[]=4&field_geofield_distance[distance]=100&field_geofield_distance[unit]=3959&field_geofield_distance[origin],5641069.199999999
https://www.macular.org/care-and-services-directory?gclid=EAIaIQobChMIsuTY3ZzL6wIVEo_ICh1FzQkPEAAYAiAAEgKZlvD_BwE,23.2
https://www.macular.org/carrot-cumin-soup,47789742.0
https://www.macular.org/category/news,921.6
https://www.macular.org/category/research-funding,1959.9999999999998
https://www.macular.org/category/uncategorized,4.8
https://www.macular.org/catholic-dating-michigan,32.800000000000004
https://www.macular.org/chart.html,230.4
https://www.macular.org/chicken-mushroom-thyme,8107176.0
https://www.macular.org/chip-goehring-president-board-trustees-amdf,1015.2
https://www.macular.org/clips.html,14.4
https://www.macular.org/code-promo-casual-dating,819.2
https://www.macular.org/comments/feed,4.2
https://www.macular.org/complement-system,49156.799999999996
https://www.macular.org/contact-us,4770475470.0
https://www.macular.org/contact.html,230.4
https://www.macular.org/cookbook,830367208944.0
https://www.macular.org/cookbook-adwords,5087846.399999999
https://www.macular.org/cookbook?gclid=CIKhldG_0ssCFZI9gQod3b8HHg,21811249.8
https://www.macular.org/cookbook?gclid=CKWv9oqe_McCFZBcfgodYD4HDQ,11.200000000000001
https://www.macular.org/cookbook?gclid=CjwKEAjwyemvBRDFpN3E5_bs9BQSJAA5n8L2VYGUbkGhtuy5qqfQpOa-W6ouZb999XRufQBS0OCKnhoCDNDw_wcB,1359439.2
https://www.macular.org/craigslist-hawaii-dating,6553.6
https://www.macular.org/cure-vs-treatment,3460563.0
https://www.macular.org/dating-dress-up-games-in-english,1.6
https://www.macular.org/dating-haldia,256.5
https://www.macular.org/dating-net-online-singlesnet,356.40000000000003
https://www.macular.org/depression-%E2%80%93-steven-d-schwartz-md,230.4
https://www.macular.org/depression-amd-arnold-wyse-md,3557923.1999999997
https://www.macular.org/depression-steven-d-schwartz-md,80349808.0
https://www.macular.org/diagnosing-amd,551942135.0
https://www.macular.org/disclaimer,198.00000000000003
https://www.macular.org/disease.html,4049568.0000000005
https://www.macular.org/donations,748720.0
https://www.macular.org/dont-smoke,2493130982175.0
https://www.macular.org/dr-states/new-jersey,11.2
https://www.macular.org/drstates/nyc.html,230.4
https://www.macular.org/drstates/states_al.html,230.4
https://www.macular.org/drstates/states_ar.html,230.4
https://www.macular.org/drstates/states_ct.html,230.4
https://www.macular.org/drstates/states_hi.html,230.4
https://www.macular.org/drstates/states_nv.html,230.4
https://www.macular.org/drstates/states_ri.html,230.4
https://www.macular.org/drugs.html,729907.2
https://www.macular.org/drusen,10989158.4
https://www.macular.org/drusen.html,230.4
https://www.macular.org/dry-amd,1588389858266.4001
https://www.macular.org/dry-amd/embed,0.1
https://www.macular.org/dry-amd>,1.5
https://www.macular.org/dry-amd?gclid=CjwKCAiA6aSABhApEiwA6Cbm_xtpZXLI9y1Eojl9Aql9BVdIYAjbyswuVMFhNlbDPbUal9rnaqQKhRoC8g4QAvD_BwE,188468.8
https://www.macular.org/dry-vs-wet-macular-degeneration,210018782400.0
https://www.macular.org/dry-vs-wet-macular-degeneration'>non-neovascular age-related macular degeneration (NNAMD)</a>. Without the RPE%2C a majority of overlying <a href=,2057000.4
https://www.macular.org/dry-vs-wet-macular-degeneration/embed,0.1
https://www.macular.org/dry-vs-wet-macular-degeneration?gclid=Cj0KCQjwzZj2BRDVARIsABs3l9LXTlfpbyOnwl_4bn2i6caNHRzlEH8EMjzwuwFR0Bbydiqo_H-ejV8aAi5wEALw_wcB,2944.0
https://www.macular.org/dry.html,599602.5
https://www.macular.org/dvdpr.html,230.4
https://www.macular.org/dvds,44596287.0
https://www.macular.org/dvds/brighter-tomorrow-promising-research-macular-degeneration,20369692.8
https://www.macular.org/dvds/hope-cope-living-macular-degeneration,71972582.39999999
https://www.macular.org/dvds/stargardt-disease-juvenile-macular-degeneration,145.6
https://www.macular.org/eharmony-vs-pof,76.8
https://www.macular.org/embed,22118.4
https://www.macular.org/examinations,4315997763.0
https://www.macular.org/eye-camera,727833.6
https://www.macular.org/eye-disease-adwords,5720.000000000001
https://www.macular.org/eyebonds,717120.0
https://www.macular.org/eyecare.html,2872.8
https://www.macular.org/eylea-injection-treatment,212949853.20000002
https://www.macular.org/eylea-injection-treatment/embed,1.6
https://www.macular.org/feast-eyes-order-form,844.8
https://www.macular.org/feature/amdf-in-the-news,507124.8
https://www.macular.org/feature/harvard-eye-witness,600.0
https://www.macular.org/feature/keepsight_study,9032601.0
https://www.macular.org/feature/polly-brown,4.2
https://www.macular.org/feature/research-code-breaker,547747.2000000001
https://www.macular.org/features,2645.0
https://www.macular.org/feed,4.2
https://www.macular.org/final-fantasy-dating-site,129.6
https://www.macular.org/fluorescein-angiography-wet-amd,11059.2
https://www.macular.org/fox-news-eat-right-your-sight-feature,4.2
https://www.macular.org/gene-therapy,24474911.0
https://www.macular.org/giving-tuesday-2017,4.8
https://www.macular.org/good-food,321338788848.0
https://www.macular.org/good-food/embed,0.1
https://www.macular.org/good-food?gclid=CjwKCAiA_Kz-BRAJEiwAhJNY7xVOYpLYfAGfLS2CSNR6JCHi3eZpFcyk_CS2n_4Ws-P-_S5sd8ur7RoC9PoQAvD_BwE,13.600000000000001
https://www.macular.org/good-food?gclid=CjwKCAiAl4WABhAJEiwATUnEF0rp52fb5mmw2dQtrLMsBTcHRti5VCETVKmzBKpfSQgnrr5cCtb0uxoCiZAQAvD_BwE,16.0
